distance_km,bandwidth_MBps,server_load,cache_hit_ratio,cpu_utilization,ram_utilization,request_size_MB,storage_tier,latency_ms,egress_cost_per_gb
5233,218,0.28,0.8,0.28,0.43,2066,SSD,269.02,0.0293
3187,716,0.41,0.4,0.26,0.32,574,SSD,86.47,0.0323
9355,377,0.56,0.52,0.36,0.57,4485,HDD,284.59,0.0357
5493,102,0.2,0.77,0.94,0.8,2255,SSD,576.55,0.0293
1647,597,0.75,0.46,0.94,0.94,3303,SSD,84.71,0.0351
2352,753,0.37,0.75,0.73,0.37,1949,HDD,50.54,0.0327
206,531,0.61,0.71,0.76,0.48,3362,HDD,39.38,0.0341
7921,497,0.91,0.44,0.9,0.81,4103,HDD,210.05,0.0404
1250,905,0.59,0.77,0.42,0.55,491,SSD,42.86,0.0301
8848,772,0.8,0.85,0.28,0.44,2850,SSD,134.66,0.0321
7384,334,0.81,0.68,0.49,0.86,1760,SSD,248.46,0.0319
1570,485,0.89,0.82,0.45,0.32,305,HDD,51.56,0.0371
1126,57,0.65,0.79,0.58,0.85,4507,HDD,235.17,0.0365
6018,105,0.78,0.81,0.74,0.47,2332,NVMe,609.03,0.0292
7862,616,0.52,0.43,0.76,0.63,3356,SSD,180.06,0.0324
3965,195,0.41,0.88,0.59,0.92,3470,SSD,238.67,0.0292
2999,314,0.21,0.79,0.93,0.94,2724,HDD,137.28,0.0315
3123,370,0.35,0.89,0.8,0.94,2359,NVMe,123.98,0.0262
7832,70,0.94,0.84,0.79,0.53,658,SSD,1150.97,0.0296
5175,287,0.82,0.74,0.77,0.46,3290,NVMe,204.88,0.0299
1420,287,0.92,0.87,0.4,0.93,1962,HDD,75.88,0.0341
5930,107,0.24,0.48,0.42,0.32,2960,HDD,599.87,0.0373
9952,305,0.25,0.72,0.24,0.52,3481,SSD,349.89,0.0303
6021,740,0.73,0.89,0.48,0.39,2386,NVMe,103.02,0.0273
7044,156,0.4,0.83,0.5,0.9,4604,HDD,487.99,0.0325
9684,344,0.27,0.8,0.81,0.81,4221,NVMe,322.57,0.0279
1262,192,0.14,0.68,0.74,0.47,3813,SSD,109.37,0.0299
7699,256,0.93,0.46,0.49,0.79,2933,SSD,351.74,0.037
8258,758,0.72,0.77,0.47,0.56,1068,NVMe,133.33,0.0297
6769,572,0.92,0.77,0.31,0.33,2071,HDD,145.82,0.0389
4731,308,0.49,0.41,0.88,0.62,4604,NVMe,209.29,0.0311
7518,453,0.34,0.63,0.81,0.85,1284,HDD,212.67,0.0343
767,237,0.52,0.59,0.56,0.48,3941,SSD,75.09,0.0333
4144,108,0.79,0.74,0.51,0.5,2691,HDD,408.76,0.0347
4124,650,0.46,0.77,0.74,0.34,3687,HDD,100.33,0.0338
6085,759,0.17,0.57,0.9,0.47,462,NVMe,134.52,0.0265
6582,155,0.4,0.85,0.94,0.42,3232,HDD,455.08,0.0326
1615,105,0.7,0.55,0.72,0.72,3955,SSD,200.81,0.0344
6435,287,0.34,0.71,0.63,0.38,3129,HDD,252.0,0.0364
5067,586,0.9,0.66,0.93,0.35,385,HDD,138.98,0.0369
2186,614,0.29,0.53,0.47,0.31,732,NVMe,71.94,0.0292
4982,670,0.8,0.48,0.73,0.48,4315,NVMe,122.35,0.0323
1306,319,0.83,0.82,0.74,0.61,2602,HDD,81.12,0.0355
1897,555,0.4,0.61,0.53,0.51,2527,HDD,66.97,0.0344
4366,952,0.31,0.82,0.49,0.94,2046,NVMe,77.09,0.0281
340,479,0.4,0.93,0.36,0.82,3158,NVMe,23.25,0.0264
6977,791,0.48,0.43,0.66,0.33,974,SSD,130.27,0.0316
8893,897,0.73,0.73,0.23,0.5,2232,HDD,120.07,0.0379
7089,245,0.73,0.45,0.49,0.95,3723,NVMe,332.36,0.031
2814,868,0.76,0.44,0.54,0.68,732,NVMe,87.53,0.0337
4687,343,0.19,0.73,0.79,0.8,1690,HDD,164.9,0.0356
9540,923,0.74,0.79,0.9,0.46,3004,SSD,138.41,0.0315
3314,67,0.87,0.89,0.64,0.65,4367,NVMe,527.93,0.03
9065,675,0.27,0.89,0.81,0.71,485,NVMe,155.52,0.0254
1704,819,0.77,0.68,0.33,0.63,869,NVMe,50.12,0.0312
4358,874,0.51,0.89,0.7,0.81,2619,HDD,81.58,0.0338
7731,267,0.62,0.87,0.3,0.3,1960,NVMe,299.77,0.0291
5528,275,0.47,0.7,0.73,0.86,2583,SSD,244.12,0.0315
9605,118,0.6,0.48,0.79,0.45,3284,HDD,859.28,0.0376
9518,182,0.3,0.87,0.78,0.69,380,NVMe,555.13,0.0272
136,87,0.12,0.79,0.8,0.52,2343,HDD,52.16,0.0328
4531,245,0.69,0.52,0.22,0.87,559,NVMe,225.81,0.0311
236,178,0.79,0.71,0.38,0.61,4107,SSD,42.84,0.0308
3430,331,0.32,0.85,0.52,0.55,3532,HDD,123.94,0.034
3288,358,0.34,0.92,0.41,0.53,1444,NVMe,113.85,0.025
860,786,0.11,0.44,0.53,0.58,393,SSD,64.2,0.03
9669,223,0.19,0.92,0.22,0.52,4743,NVMe,443.4,0.0229
8921,750,0.16,0.95,0.51,0.59,3341,SSD,137.67,0.0277
5644,251,0.66,0.67,0.7,0.6,470,SSD,272.59,0.0305
9594,580,0.35,0.87,0.93,0.49,2487,SSD,201.66,0.0263
6549,781,0.94,0.69,0.65,0.52,3330,SSD,111.28,0.0347
9367,708,0.2,0.8,0.47,0.4,2154,HDD,151.5,0.0328
4571,952,0.56,0.67,0.74,0.58,4028,HDD,89.02,0.0356
9199,220,0.65,0.91,0.64,0.47,1042,NVMe,449.53,0.0259
3344,167,0.34,0.7,0.6,0.67,4991,SSD,239.47,0.0309
9240,686,0.21,0.73,0.23,0.68,4196,HDD,165.05,0.0335
2902,423,0.89,0.84,0.75,0.65,1006,HDD,99.89,0.0349
2969,139,0.92,0.84,0.63,0.9,436,NVMe,242.65,0.0287
479,722,0.86,0.57,0.56,0.46,4839,SSD,40.95,0.0353
4619,749,0.53,0.65,0.65,0.69,300,SSD,104.01,0.0331
2488,334,0.66,0.53,0.41,0.81,3257,NVMe,123.17,0.0291
898,448,0.66,0.63,0.83,0.6,2700,NVMe,66.73,0.0309
8766,832,0.32,0.56,0.68,0.89,1678,NVMe,158.7,0.0305
7199,761,0.26,0.71,0.47,0.62,623,NVMe,119.43,0.026
9015,886,0.67,0.92,0.32,0.64,1474,NVMe,122.91,0.0268
8491,888,0.64,0.69,0.45,0.76,3202,NVMe,132.93,0.028
5300,984,0.75,0.58,0.88,0.31,4018,NVMe,92.37,0.0319
8556,628,0.67,0.89,0.26,0.52,1104,NVMe,157.57,0.0265
4698,931,0.78,0.93,0.86,0.9,541,SSD,92.88,0.0285
6303,779,0.3,0.67,0.85,0.82,1794,HDD,129.27,0.0336
809,289,0.57,0.74,0.21,0.32,778,SSD,58.85,0.0307
5229,852,0.73,0.59,0.34,0.38,1035,NVMe,94.52,0.0294
1507,281,0.68,0.54,0.7,0.75,700,NVMe,97.87,0.0321
3082,865,0.81,0.9,0.31,0.53,1930,SSD,58.57,0.0284
7906,189,0.83,0.82,0.64,0.88,3833,SSD,455.56,0.0301
1756,623,0.43,0.83,0.39,0.87,1563,NVMe,56.29,0.0283
1330,476,0.27,0.71,0.5,0.86,1689,SSD,67.67,0.028
8459,132,0.11,0.9,0.92,0.72,2936,NVMe,668.37,0.0254
6269,511,0.27,0.65,0.46,0.68,4549,NVMe,154.19,0.0285
4547,657,0.38,0.88,0.88,0.53,1061,NVMe,111.22,0.0249
7184,269,0.11,0.49,0.34,0.88,2148,HDD,316.97,0.0367
8746,879,0.61,0.47,0.6,0.4,4564,SSD,144.04,0.032
6018,495,0.76,0.92,0.92,0.67,3339,NVMe,160.41,0.0278
6119,514,0.12,0.52,0.6,0.35,2211,SSD,155.14,0.0293
874,491,0.72,0.48,0.7,0.6,3830,NVMe,69.69,0.0329
8758,722,0.12,0.46,0.59,0.44,2241,NVMe,165.49,0.0285
8411,636,0.46,0.44,0.72,0.76,2540,HDD,188.11,0.037
3450,440,0.25,0.77,0.56,0.85,843,NVMe,122.97,0.0268
1125,501,0.85,0.65,0.42,0.53,2766,SSD,63.39,0.0318
989,894,0.51,0.48,0.27,0.31,1611,SSD,48.45,0.0338
1410,807,0.66,0.78,0.52,0.7,3370,SSD,53.92,0.0298
5398,615,0.78,0.42,0.88,0.79,4866,NVMe,152.25,0.0316
2630,191,0.33,0.66,0.77,0.39,2306,HDD,159.12,0.0346
7359,160,0.56,0.51,0.78,0.32,4089,HDD,506.06,0.0391
5268,182,0.55,0.44,0.21,0.94,2103,HDD,333.88,0.039
7914,809,0.62,0.59,0.43,0.62,3378,NVMe,138.76,0.03
1003,279,0.45,0.88,0.59,0.63,2408,HDD,61.91,0.0337
9822,696,0.74,0.86,0.82,0.8,3431,NVMe,180.74,0.0265
645,974,0.55,0.76,0.89,0.89,2552,HDD,52.21,0.0349
5823,580,0.5,0.95,0.91,0.92,1306,NVMe,139.05,0.0271
1191,519,0.33,0.56,0.69,0.31,4377,HDD,63.91,0.0372
3219,698,0.8,0.46,0.29,0.47,931,SSD,82.63,0.0362
1012,870,0.86,0.86,0.28,0.31,3830,HDD,27.91,0.0355
6403,584,0.29,0.95,0.29,0.72,1294,SSD,122.4,0.0255
649,327,0.58,0.89,0.34,0.94,3002,HDD,43.63,0.0334
4760,315,0.79,0.43,0.94,0.54,3593,NVMe,204.26,0.0315
2005,775,0.35,0.84,0.76,0.32,4182,SSD,56.93,0.0294
1920,50,0.68,0.47,0.83,0.4,902,SSD,431.68,0.0349
7542,367,0.94,0.71,0.73,0.35,972,HDD,238.17,0.0383
6593,979,0.15,0.81,0.77,0.58,4250,HDD,101.98,0.031
7795,454,0.32,0.66,0.42,0.48,2926,HDD,199.47,0.0367
7715,708,0.86,0.42,0.48,0.46,1480,HDD,156.66,0.0413
988,104,0.8,0.81,0.55,0.91,4963,HDD,135.35,0.0354
1079,979,0.59,0.7,0.94,0.58,1605,HDD,56.36,0.0377
6533,483,0.57,0.48,0.54,0.85,3553,NVMe,189.96,0.0304
1375,182,0.87,0.75,0.49,0.62,1979,NVMe,104.69,0.0297
8334,338,0.56,0.63,0.26,0.42,4366,NVMe,278.79,0.0308
353,993,0.91,0.71,0.89,0.76,4638,HDD,54.02,0.0394
3288,641,0.37,0.68,0.22,0.65,3855,NVMe,90.75,0.0283
9983,513,0.23,0.72,0.32,0.46,2335,SSD,213.49,0.0284
9848,57,0.65,0.62,0.46,0.79,1523,SSD,1764.72,0.0339
2474,706,0.12,0.71,0.72,0.56,4615,SSD,69.12,0.0272
8242,187,0.38,0.86,0.51,0.93,3997,SSD,468.26,0.0275
8482,704,0.26,0.69,0.48,0.38,550,NVMe,155.0,0.0264
7775,603,0.16,0.93,0.76,0.48,1966,HDD,154.98,0.032
2328,215,0.74,0.5,0.39,0.31,3111,HDD,148.14,0.04
8638,248,0.22,0.71,0.55,0.91,3420,SSD,390.58,0.031
2111,578,0.7,0.86,0.25,0.51,2763,NVMe,55.98,0.0272
4107,768,0.46,0.76,0.88,0.51,3745,HDD,85.94,0.0362
2066,570,0.59,0.62,0.84,0.8,3620,SSD,93.52,0.0322
6376,805,0.24,0.69,0.39,0.6,1308,HDD,114.84,0.0341
6829,457,0.7,0.79,0.93,0.7,2146,SSD,188.21,0.0293
7930,233,0.2,0.62,0.42,0.58,1812,NVMe,374.44,0.0292
9679,707,0.73,0.88,0.56,0.58,4983,HDD,163.68,0.0346
5204,178,0.11,0.93,0.21,0.61,1012,SSD,312.77,0.0267
9330,684,0.15,0.63,0.4,0.35,2894,NVMe,164.78,0.0261
137,937,0.43,0.86,0.25,0.55,3905,SSD,14.91,0.0285
6166,630,0.88,0.6,0.69,0.66,4859,HDD,138.08,0.0385
962,941,0.76,0.74,0.95,0.81,620,SSD,53.1,0.0324
9460,870,0.45,0.76,0.65,0.5,720,NVMe,139.29,0.0274
401,963,0.58,0.5,0.25,0.75,468,NVMe,36.95,0.0295
9365,722,0.62,0.4,0.46,0.94,2828,HDD,185.81,0.0386
1360,76,0.19,0.43,0.62,0.66,4318,HDD,230.97,0.0382
4908,232,0.32,0.66,0.47,0.92,4108,SSD,238.36,0.0295
6821,85,0.16,0.55,0.76,0.45,2322,NVMe,846.78,0.0271
6003,360,0.8,0.44,0.21,0.88,2753,NVMe,213.25,0.0322
3570,811,0.48,0.93,0.6,0.36,1937,SSD,61.69,0.0267
1952,673,0.67,0.55,0.64,0.45,371,SSD,62.71,0.0331
2078,923,0.16,0.86,0.36,0.4,4730,NVMe,53.2,0.0233
6823,919,0.67,0.72,0.45,0.53,2931,SSD,105.92,0.0293
9456,668,0.11,0.55,0.45,0.39,324,HDD,176.79,0.0354
7557,691,0.88,0.52,0.39,0.87,596,SSD,153.99,0.0347
2823,740,0.16,0.68,0.69,0.92,412,NVMe,81.9,0.0268
1632,383,0.1,0.56,0.52,0.36,299,NVMe,83.51,0.0277
423,899,0.93,0.6,0.82,0.58,668,HDD,39.99,0.039
4456,336,0.57,0.56,0.88,0.8,2718,SSD,185.1,0.0305
6616,949,0.77,0.41,0.93,0.59,793,NVMe,127.1,0.0327
9009,472,0.66,0.7,0.83,0.92,244,HDD,230.27,0.0372
9163,738,0.94,0.8,0.74,0.85,3491,HDD,164.35,0.0348
540,519,0.4,0.45,0.33,0.52,403,HDD,60.09,0.0356
9670,79,0.79,0.82,0.56,0.46,3306,HDD,1245.02,0.0352
3025,500,0.4,0.68,0.56,0.95,988,HDD,106.82,0.0369
1505,57,0.74,0.67,0.34,0.84,2604,HDD,296.04,0.0359
731,542,0.75,0.46,0.51,0.35,2403,NVMe,64.42,0.0302
7770,335,0.73,0.64,0.42,0.69,3850,NVMe,262.68,0.0285
2052,475,0.83,0.57,0.92,0.44,720,SSD,86.54,0.0335
2106,58,0.68,0.41,0.65,0.54,3582,HDD,417.0,0.0379
3928,725,0.6,0.85,0.29,0.73,1966,HDD,86.39,0.0364
8052,512,0.5,0.56,0.87,0.78,1800,NVMe,207.44,0.0303
6283,136,0.91,0.49,0.75,0.94,2117,NVMe,516.62,0.0339
1227,825,0.58,0.78,0.32,0.93,2185,HDD,51.73,0.0364
9890,466,0.35,0.53,0.75,0.63,4871,HDD,257.34,0.0354
7282,413,0.57,0.92,0.68,0.42,3886,SSD,200.62,0.0306
2778,213,0.76,0.5,0.6,0.58,2849,SSD,173.68,0.0356
3667,159,0.88,0.63,0.27,0.39,1834,NVMe,257.81,0.0307
9397,231,0.5,0.94,0.74,0.34,2153,SSD,431.76,0.0284
5941,564,0.83,0.81,0.67,0.52,179,SSD,140.94,0.0306
7910,654,0.12,0.41,0.61,0.6,299,HDD,162.87,0.037
9753,293,0.17,0.46,0.72,0.58,2982,HDD,385.61,0.0365
8912,719,0.74,0.75,0.65,0.33,3444,HDD,151.43,0.038
8413,489,0.92,0.45,0.37,0.72,674,HDD,210.7,0.0389
3040,681,0.2,0.78,0.86,0.59,3276,HDD,80.23,0.0331
731,663,0.61,0.45,0.88,0.69,3218,HDD,64.62,0.0392
1205,52,0.4,0.93,0.37,0.95,620,SSD,251.79,0.0279
6136,393,0.18,0.52,0.8,0.55,4462,NVMe,205.1,0.0277
1099,515,0.75,0.64,0.53,0.63,4790,SSD,61.85,0.0336
9242,783,0.24,0.87,0.93,0.34,4154,HDD,144.41,0.031
9150,322,0.28,0.65,0.9,0.31,1943,NVMe,321.65,0.0293
4137,850,0.81,0.87,0.84,0.87,3688,SSD,87.21,0.0304
9783,832,0.55,0.76,0.41,0.83,1167,SSD,138.56,0.029
9465,490,0.36,0.43,0.52,0.77,2594,NVMe,251.39,0.0304
4439,963,0.84,0.63,0.46,0.86,4361,SSD,82.63,0.0319
4270,982,0.77,0.56,0.46,0.31,1517,NVMe,79.17,0.0293
3134,398,0.19,0.44,0.75,0.93,485,NVMe,144.83,0.0307
9040,651,0.87,0.84,0.55,0.48,4801,NVMe,155.3,0.0288
896,599,0.88,0.48,0.34,0.67,694,SSD,58.07,0.0356
6114,301,0.59,0.8,0.6,0.48,1687,NVMe,228.88,0.0292
9919,317,0.85,0.66,0.83,0.45,3975,HDD,358.41,0.0389
3539,979,0.54,0.6,0.66,0.66,3899,HDD,86.75,0.0349
8564,827,0.48,0.41,0.88,0.82,2626,NVMe,164.56,0.0302
3468,646,0.19,0.84,0.51,0.83,4741,HDD,82.55,0.0331
8230,814,0.82,0.52,0.8,0.79,1653,NVMe,156.45,0.0335
407,216,0.14,0.59,0.28,0.31,3700,HDD,33.3,0.0353
9010,111,0.74,0.84,0.56,0.86,108,SSD,843.17,0.0318
1607,176,0.9,0.58,0.3,0.65,2755,NVMe,124.52,0.0316
3214,612,0.49,0.62,0.93,0.87,4131,NVMe,97.41,0.0281
1949,521,0.62,0.58,0.89,0.36,4773,HDD,84.27,0.036
7397,293,0.72,0.45,0.43,0.85,761,HDD,305.62,0.0374
1940,724,0.94,0.61,0.85,0.72,2944,NVMe,75.72,0.0336
9036,120,0.66,0.51,0.79,0.82,3808,NVMe,807.43,0.031
2237,587,0.26,0.49,0.83,0.52,3135,SSD,94.03,0.0316
4796,288,0.67,0.46,0.21,0.66,3240,SSD,213.97,0.0354
7105,976,0.6,0.61,0.78,0.54,1334,SSD,118.51,0.0312
3966,320,0.44,0.8,0.89,0.3,1224,HDD,153.49,0.0348
649,82,0.68,0.58,0.67,0.63,1354,SSD,110.23,0.0307
7827,130,0.85,0.56,0.21,0.46,2674,HDD,628.62,0.0381
2136,602,0.52,0.73,0.78,0.53,1398,NVMe,75.09,0.0285
2249,399,0.93,0.56,0.34,0.88,1248,NVMe,97.7,0.0304
6102,71,0.63,0.5,0.34,0.88,3474,SSD,902.11,0.034
8428,884,0.3,0.6,0.28,0.51,4060,SSD,134.04,0.0289
9189,992,0.57,0.41,0.58,0.57,1600,SSD,132.45,0.0327
7346,592,0.31,0.8,0.56,0.85,4437,NVMe,156.65,0.0272
4074,618,0.82,0.45,0.78,0.49,743,SSD,121.78,0.0331
7565,752,0.92,0.87,0.89,0.71,4746,SSD,134.34,0.0291
6603,567,0.8,0.46,0.8,0.88,2349,HDD,170.48,0.0385
3205,275,0.61,0.89,0.37,0.73,274,HDD,142.44,0.0331
6970,62,0.23,0.56,0.56,0.35,3444,SSD,1154.92,0.0292
8899,343,0.17,0.78,0.49,0.71,2986,NVMe,282.28,0.0242
3981,869,0.63,0.43,0.62,0.94,894,SSD,105.83,0.0336
5309,180,0.47,0.87,0.9,0.35,4170,SSD,324.14,0.0291
7667,899,0.23,0.52,0.39,0.58,776,SSD,121.8,0.0306
1066,577,0.69,0.91,0.77,0.63,4121,HDD,55.06,0.0362
8166,566,0.56,0.59,0.58,0.35,2799,HDD,185.95,0.0353
658,988,0.12,0.72,0.61,0.85,425,HDD,44.72,0.0326
9975,663,0.81,0.45,0.47,0.93,4182,HDD,205.67,0.0412
4737,812,0.5,0.58,0.82,0.69,3930,HDD,106.27,0.0382
2021,892,0.44,0.5,0.43,0.91,1694,SSD,71.44,0.0318
7934,713,0.31,0.71,0.34,0.9,927,SSD,149.1,0.0308
1701,483,0.85,0.67,0.28,0.45,4514,SSD,66.12,0.0335
6808,989,0.35,0.45,0.57,0.76,4720,NVMe,118.54,0.029
9165,522,0.32,0.47,0.23,0.63,1962,NVMe,216.06,0.0293
7439,698,0.93,0.92,0.53,0.45,4309,SSD,121.33,0.0295
7315,60,0.57,0.84,0.78,0.61,2924,SSD,1258.77,0.0293
7296,441,0.66,0.94,0.75,0.86,2031,HDD,185.24,0.0334
4835,79,0.43,0.53,0.8,0.9,4051,SSD,671.74,0.0308
9270,851,0.33,0.87,0.22,0.51,2250,SSD,128.01,0.0296
3449,197,0.56,0.91,0.94,0.79,1353,NVMe,210.59,0.0247
1325,770,0.33,0.49,0.91,0.93,3306,SSD,75.2,0.0333
2783,523,0.65,0.91,0.32,0.84,1818,HDD,70.9,0.0344
6088,677,0.35,0.72,0.71,0.54,3489,SSD,113.5,0.0308
627,991,0.79,0.76,0.78,0.74,4092,NVMe,38.58,0.0294
6024,925,0.11,0.76,0.73,0.43,3254,HDD,101.41,0.0314
3688,530,0.85,0.86,0.76,0.56,3922,SSD,94.45,0.0289
4648,705,0.32,0.84,0.44,0.61,423,SSD,95.43,0.0266
7553,466,0.37,0.77,0.58,0.48,4326,SSD,190.72,0.029
8351,50,0.57,0.85,0.26,0.94,2738,SSD,1691.37,0.0282
5008,710,0.2,0.86,0.4,0.66,1724,SSD,94.91,0.0284
5917,621,0.41,0.51,0.22,0.7,4470,HDD,134.48,0.0383
5496,940,0.36,0.8,0.41,0.75,2502,HDD,88.09,0.0338
4426,630,0.89,0.61,0.79,0.94,2920,HDD,131.07,0.0381
7677,270,0.46,0.89,0.42,0.69,2382,NVMe,304.15,0.0254
9830,339,0.82,0.62,0.54,0.65,4428,SSD,326.1,0.0344
3012,198,0.54,0.95,0.54,0.31,4991,HDD,167.04,0.0321
3791,941,0.37,0.93,0.29,0.69,3948,SSD,65.31,0.0273
9009,913,0.82,0.87,0.74,0.57,2010,NVMe,123.75,0.0295
3435,236,0.93,0.62,0.51,0.86,4233,HDD,185.46,0.0373
4187,911,0.46,0.48,0.22,0.43,2396,NVMe,78.43,0.0308
374,598,0.25,0.67,0.56,0.43,3636,NVMe,42.91,0.0281
8414,94,0.76,0.49,0.92,0.59,2683,NVMe,943.81,0.0313
4478,746,0.39,0.68,0.23,0.7,1670,SSD,89.52,0.0285
5799,918,0.53,0.7,0.84,0.38,839,NVMe,103.28,0.0294
2525,396,0.95,0.94,0.64,0.42,955,SSD,90.4,0.0291
9776,220,0.29,0.54,0.8,0.74,312,SSD,495.57,0.0296
7233,158,0.7,0.65,0.89,0.43,2277,NVMe,497.94,0.0293
5618,423,0.45,0.63,0.21,0.58,4374,NVMe,159.59,0.0308
8254,608,0.36,0.88,0.42,0.62,2376,HDD,151.24,0.0316
9557,545,0.43,0.65,0.68,0.82,4430,SSD,219.54,0.0314
1021,635,0.85,0.78,0.34,0.54,926,HDD,44.33,0.0375
7442,681,0.34,0.86,0.81,0.32,4837,HDD,134.16,0.0324
4316,348,0.92,0.83,0.85,0.41,911,HDD,155.85,0.0354
4513,549,0.75,0.55,0.55,0.56,1120,NVMe,120.74,0.0312
9805,339,0.26,0.51,0.21,0.75,2852,HDD,333.95,0.0367
2774,211,0.19,0.45,0.42,0.37,771,NVMe,170.54,0.0294
5216,157,0.17,0.79,0.79,0.79,2196,NVMe,370.18,0.0258
8563,204,0.82,0.46,0.65,0.87,2107,SSD,471.13,0.0345
4202,929,0.54,0.65,0.77,0.57,2468,SSD,86.98,0.0297
433,71,0.55,0.92,0.47,0.74,3681,NVMe,84.03,0.0279
9944,287,0.94,0.65,0.68,0.4,543,SSD,370.46,0.0331
8116,796,0.45,0.51,0.49,0.93,2555,HDD,150.95,0.036
349,583,0.6,0.53,0.38,0.71,3758,SSD,40.58,0.0332
636,119,0.59,0.89,0.64,0.57,2199,SSD,83.78,0.0294
8243,330,0.73,0.5,0.73,0.47,4388,HDD,294.63,0.0385
2474,900,0.37,0.84,0.29,0.3,2261,SSD,49.9,0.0282
7847,762,0.4,0.79,0.54,0.91,144,HDD,136.74,0.0356
9639,955,0.66,0.61,0.24,0.74,1778,HDD,135.72,0.0377
3096,217,0.85,0.57,0.86,0.4,2131,HDD,189.62,0.0395
4365,623,0.37,0.74,0.9,0.56,889,NVMe,115.18,0.0291
9377,987,0.46,0.51,0.82,0.61,228,NVMe,141.76,0.0293
7401,930,0.8,0.78,0.64,0.47,918,NVMe,108.56,0.0295
1829,872,0.83,0.94,0.77,0.85,1385,HDD,52.94,0.0344
859,151,0.69,0.45,0.71,0.38,2546,SSD,97.88,0.0325
6647,951,0.33,0.61,0.53,0.84,3707,NVMe,114.98,0.0274
209,856,0.77,0.76,0.24,0.67,3812,SSD,25.46,0.0305
1192,242,0.94,0.87,0.4,0.71,2875,HDD,77.73,0.0374
4992,417,0.54,0.91,0.43,0.71,2529,HDD,145.47,0.0338
3501,293,0.28,0.44,0.68,0.78,888,SSD,178.73,0.0323
4609,735,0.17,0.78,0.69,0.95,2302,HDD,102.51,0.0334
1822,620,0.87,0.6,0.66,0.91,2470,HDD,78.91,0.0364
6033,735,0.65,0.65,0.62,0.78,2125,SSD,119.55,0.0329
8353,743,0.12,0.93,0.62,0.76,3164,SSD,137.09,0.0258
3810,489,0.43,0.59,0.47,0.77,1665,HDD,119.21,0.0366
1014,884,0.31,0.92,0.68,0.64,911,HDD,46.34,0.0328
9433,437,0.47,0.43,0.48,0.81,456,SSD,271.86,0.0311
9343,800,0.23,0.73,0.75,0.91,2063,SSD,151.9,0.0291
6639,330,0.52,0.41,0.65,0.56,773,SSD,246.08,0.0334
1812,920,0.16,0.53,0.94,0.63,4445,SSD,66.45,0.0291
4605,889,0.8,0.83,0.54,0.6,906,NVMe,85.34,0.0271
7174,472,0.56,0.56,0.36,0.41,3617,NVMe,187.52,0.0296
6019,488,0.46,0.94,0.27,0.35,4424,SSD,136.53,0.0285
2137,188,0.44,0.63,0.44,0.65,1839,NVMe,150.65,0.0286
947,426,0.34,0.66,0.34,0.63,4222,NVMe,52.48,0.0281
5593,88,0.87,0.78,0.54,0.74,3085,HDD,665.38,0.0363
7776,389,0.63,0.56,0.94,0.49,973,SSD,247.15,0.0322
9115,884,0.11,0.68,0.84,0.79,1591,NVMe,142.27,0.0276
452,763,0.29,0.6,0.63,0.88,1983,SSD,48.54,0.0287
7873,382,0.8,0.54,0.4,0.45,1471,HDD,241.58,0.0397
8411,635,0.62,0.79,0.23,0.66,3020,SSD,155.33,0.0297
1670,74,0.93,0.56,0.28,0.87,3026,HDD,260.31,0.0373
1130,499,0.25,0.63,0.37,0.66,3426,NVMe,49.23,0.0276
6571,563,0.38,0.59,0.37,0.46,2462,SSD,156.82,0.0292
9297,628,0.41,0.62,0.62,0.68,4703,NVMe,190.47,0.0276
7546,629,0.55,0.69,0.29,0.85,3325,SSD,155.45,0.0306
7956,224,0.62,0.82,0.62,0.48,3244,SSD,383.66,0.0303
933,973,0.63,0.54,0.34,0.39,1718,NVMe,38.8,0.0294
9668,480,0.75,0.41,0.86,0.66,2588,SSD,259.93,0.0366
5472,522,0.17,0.68,0.59,0.32,2913,HDD,136.42,0.034
9644,332,0.83,0.75,0.82,0.47,995,NVMe,332.06,0.0315
8683,362,0.31,0.89,0.69,0.63,1876,NVMe,267.06,0.0249
2429,519,0.3,0.81,0.74,0.79,355,NVMe,82.45,0.0263
6735,91,0.25,0.61,0.68,0.62,2213,SSD,781.91,0.0317
7406,120,0.25,0.76,0.33,0.61,2612,SSD,642.63,0.0293
2747,919,0.94,0.95,0.75,0.68,4599,NVMe,60.98,0.0271
7467,424,0.46,0.58,0.74,0.86,3442,HDD,224.36,0.0372
6110,593,0.81,0.89,0.86,0.33,466,NVMe,130.55,0.027
9828,426,0.28,0.65,0.87,0.92,3688,HDD,267.06,0.0342
9212,366,0.69,0.66,0.27,0.61,1892,NVMe,284.47,0.0284
740,989,0.86,0.55,0.44,0.93,1677,SSD,55.26,0.032
5192,381,0.48,0.43,0.25,0.34,1044,NVMe,176.54,0.032
2569,143,0.85,0.57,0.64,0.6,1929,SSD,227.21,0.0326
7032,961,0.44,0.88,0.65,0.92,1458,HDD,97.83,0.0321
7558,428,0.26,0.45,0.69,0.55,118,NVMe,235.42,0.0281
4068,285,0.43,0.86,0.84,0.85,1207,HDD,169.69,0.0355
6414,748,0.78,0.71,0.52,0.81,2514,HDD,123.26,0.0365
2807,270,0.39,0.76,0.84,0.83,3970,SSD,147.53,0.0294
4591,965,0.34,0.68,0.46,0.52,1992,SSD,72.66,0.0295
586,757,0.1,0.69,0.42,0.44,2888,SSD,42.87,0.0285
